Price,Close,High,Low,Open,Volume
Ticker,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD
Date,,,,,
2025-04-01,85070.4140625,85211.3984375,82383.8671875,82415.53125,190440388
2025-04-02,82526.7265625,87465.4921875,82493.8671875,85066.9765625,333261347
2025-04-03,82905.5859375,83668.7421875,81398.5390625,82525.7890625,239843182
2025-04-04,83772.578125,84420.375,81943.9453125,82905.71875,275503367
2025-04-05,83276.8671875,83992.0390625,82429.7734375,83772.515625,159134485
2025-04-06,78023.2890625,83504.9296875,77159.09375,83281.0,349067250
2025-04-07,79139.828125,79811.7421875,74486.359375,78024.625,693001218
2025-04-08,76296.3984375,80576.53125,76296.3984375,79138.1328125,302299003
2025-04-09,82544.375,83331.890625,74750.359375,76297.265625,617406874
2025-04-10,79590.625,82563.3046875,78635.34375,82547.5,327395198
2025-04-11,83372.2265625,83950.375,79132.3671875,79588.46875,277641260
2025-04-12,85282.546875,85471.09375,82878.453125,83370.8671875,254789968
2025-04-13,83621.7421875,85633.7734375,83175.5234375,85282.8671875,273559512
2025-04-14,84488.3125,85578.8828125,83621.03125,83621.4765625,367936216
2025-04-15,83665.8515625,86179.4609375,83659.453125,84485.453125,232750102
2025-04-16,84121.1015625,85259.390625,83235.625,83665.21875,292778387
2025-04-17,84869.6796875,85251.4375,83844.1015625,84120.7265625,196623960
2025-04-18,84424.3359375,84979.171875,84342.7734375,84869.7109375,95938306
2025-04-19,85087.6484375,85460.8671875,84361.65625,84425.3046875,100517022
2025-04-20,85047.6953125,85229.7734375,84003.9921875,85083.7265625,98118832
2025-04-21,87352.8203125,88133.65625,85048.34375,85048.34375,228798362
2025-04-22,93403.1953125,93512.8984375,87221.015625,87352.3359375,347399934
2025-04-23,93579.8046875,94199.0625,92227.9609375,93406.03125,404377815
2025-04-24,93687.84375,93716.59375,91793.3203125,93578.84375,232995426
2025-04-25,94654.3984375,95516.2734375,92940.453125,93692.1171875,265402135
2025-04-26,94623.21875,95069.96875,93971.2265625,94653.1171875,177499667
2025-04-27,93795.8984375,95079.203125,93715.6875,94623.21875,135654831
2025-04-28,94961.4296875,95359.03125,92915.2265625,93796.3359375,259752421
2025-04-29,94222.1875,95361.8671875,93968.8203125,94956.21875,200286242
2025-04-30,94181.8515625,95066.09375,93190.6640625,94221.984375,217354614
2025-05-01,96404.9296875,97219.4375,94162.0859375,94182.296875,214205254
2025-05-02,96790.828125,97666.4453125,96365.953125,96403.8671875,161480205
2025-05-03,95977.3203125,96819.8984375,95943.2265625,96791.0,104150121
2025-05-04,94347.765625,96238.3359375,94301.875,95977.4453125,124651282
2025-05-05,94769.1640625,95017.015625,93703.1953125,94353.0390625,178694455
2025-05-06,96634.640625,96642.3359375,93600.1875,94769.1484375,186099422
2025-05-07,96980.8046875,97417.96875,95904.765625,96631.234375,212262756
2025-05-08,103070.546875,103410.4765625,96921.9140625,96981.3828125,559557710
2025-05-09,102909.4375,104028.09375,102424.421875,103071.25,530653554
2025-05-10,104595.96875,104613.9296875,102823.1640625,102909.6328125,379467338
2025-05-11,103980.2890625,104749.2578125,103409.6015625,104611.75,374056632
2025-05-12,102871.25,105457.75,101078.2109375,103977.421875,429209421
2025-05-13,104209.4296875,104869.46875,101708.21875,102862.2421875,361338765
2025-05-14,103498.375,104205.140625,102799.4921875,104203.9375,316292680
2025-05-15,103579.1328125,103946.0546875,101567.6484375,103498.421875,381430239
2025-05-16,103396.1953125,104233.828125,103165.3046875,103577.3828125,322615930
2025-05-17,103063.2890625,103529.4140625,102628.4140625,103388.359375,211146515
2025-05-18,106247.6875,106247.6875,103057.9765625,103064.515625,311927993
2025-05-19,105483.328125,106586.296875,102192.75,106228.15625,408490627
2025-05-20,106625.6796875,106850.8984375,104370.109375,105482.7578125,295112880
2025-05-21,109395.6640625,109929.546875,106064.0625,106622.6015625,470954530
2025-05-22,111342.09375,111556.6953125,109248.9609375,109388.765625,420503744
2025-05-23,107076.0703125,111387.46875,106988.0625,111346.203125,496230556
